Date,Channel,Retailer,Retailor,SKU, Unit Sold ,Rev,Category,Sub_Category,
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,50818,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51209,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,1,51727,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRNV,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRNV,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRCR,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRNV,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRPR,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRPR,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,90818,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,91245,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,92155,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,92655,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,94136,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,95455,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,97109,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,97273,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,97273,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,98182,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1001KR,1,99000,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,99091,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,99091,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,99091,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1000KR,1,99091,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,CI1001KR,1,99909,Ninja Motorized,Hand,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,99927,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,2,102545,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,NJ1001KR,2,102545,Ninja Motorized,Food process,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,103409,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,107618,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,107618,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,107618,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,WV210KR,1,108091,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV210KR,1,108091,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV210KR,1,108091,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV210KR,1,108091,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV210KR,1,108091,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,BC251KRIV,1,108109,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,108909,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BC151KRCR,1,109000,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,109000,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC151KRBK,1,109000,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,WV210KR,1,109000,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV210KR,1,109000,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,BC151KRPR,1,109000,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,109018,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,109018,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,109018,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRMT,1,109018,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,112636,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,112636,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,112636,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,115727,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BN300KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,117182,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BN300KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BR201KR,1,118091,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,125818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,WV210KR,1,126273,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,CB151KR,1,126727,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRPK,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,127182,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,135364,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,CB151KR,1,136273,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,BC251KRIV,1,136273,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,BC251KRGY,1,136273,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,FA200KRWH,1,140455,Shark Fan,Fan,Home Environment
9/14/2026,Online,Naver,naver,WV270KR,1,150818,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV270KR,1,153545,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV270KR,1,153545,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV270KR,1,153545,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV270KR,1,154455,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,WV270KR,1,154455,Shark Floorcare,WV,Vacuum
9/14/2026,Online,Naver,naver,BC151KRBK,2,156218,Ninja Motorized,Portable,Motorized
9/14/2026,Online,Naver,naver,TB201KR,1,169000,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,FN100KRWH,1,177182,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,179918,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,CB350KR,1,180818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,TB201KR,1,180818,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,TB201KR,1,181727,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,CB350KR,1,181727,Ninja Motorized,Trad,Motorized
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,181727,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,186273,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,186364,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,186364,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,188091,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,189000,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,189909,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,189909,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRGY1,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
9/14/2026,Online,Naver,naver,FN100KRWH,1,190818,Ninja Heated,Crispi,Cooking Heated
